MainVertexSeq,VertexID,X,Y,Z,VertexDepth,MeshScalar
142,12953,14.2137,38.1465,25.7925,0,104.5
142,12953,14.2137,38.1465,25.7925,3,104.5
142,12952,13.7768,37.7809,26.443,2,103.667
142,12951,13.2011,38.1452,25.8168,1,105.833
142,12950,12.7042,37.7812,26.5149,1,104.857
142,12954,14.8209,37.7953,26.4392,1,103.167
142,13305,13.3941,37.3749,27.0807,1,104
142,13309,14.3476,37.3869,27.0395,1,102.833
142,12955,15.2561,38.1651,25.8278,2,104.667
142,12956,15.9255,37.8152,26.5498,1,102.714
142,12957,16.2844,38.2275,25.8921,1,104
142,12611,14.5826,38.4783,25.1244,1,104.667
142,12612,15.6108,38.5155,25.1651,1,104.167
142,12610,13.5763,38.4711,25.1206,2,104.5
142,12252,12.8973,38.7724,24.4304,1,110.667
142,12253,13.8787,38.7675,24.4123,1,109
142,12609,12.6057,38.4874,25.1439,1,105.667
143,13046,26.7916,3.1411,27.1073,0,110.333
143,13046,26.7916,3.1411,27.1073,3,110.333
143,12682,27.0116,2.91181,26.3292,2,106.5
143,12343,27.2346,2.70518,25.5213,1,112.333
143,12342,26.3775,2.65497,25.6861,1,112.8
143,12681,25.9986,2.83601,26.4448,1,107.571
143,12683,27.9683,2.94588,26.2213,1,105.167
143,13047,27.7466,3.16533,27.0107,1,108.333
143,13044,25.9687,3.0993,27.2161,2,113.6
143,13045,25.5462,3.25244,27.7424,1,112.4
143,13043,25.0585,2.91497,27.0574,1,110.286
143,13065,26.4568,3.40992,27.933,1,114.143
143,13066,27.4856,3.40457,27.7853,2,110.833
143,13067,28.4906,3.40032,27.7379,1,91
143,13416,27.2966,3.669,28.545,1,109
143,13417,28.2549,3.64403,28.4955,1,72.5
144,13065,26.4568,3.40992,27.933,0,114.143
144,13065,26.4568,3.40992,27.933,3,114.143
144,13044,25.9687,3.0993,27.2161,2,113.6
144,13045,25.5462,3.25244,27.7424,1,112.4
144,13043,25.0585,2.91497,27.0574,1,110.286
144,12681,25.9986,2.83601,26.4448,1,107.571
144,13046,26.7916,3.1411,27.1073,1,110.333
144,13066,27.4856,3.40457,27.7853,2,110.833
144,13047,27.7466,3.16533,27.0107,1,108.333
144,13067,28.4906,3.40032,27.7379,1,91
144,13416,27.2966,3.669,28.545,1,109
144,13417,28.2549,3.64403,28.4955,1,72.5
144,13414,25.5105,3.57895,28.5055,2,109
144,13413,24.4093,3.57426,28.6872,1,112.143
144,13398,24.7675,3.22498,27.9047,1,112.167
144,13415,26.4503,3.70597,28.682,1,109.8
144,13762,25.159,3.94114,29.2548,1,119.667
144,13763,26.0909,3.97538,29.2889,1,117.667
145,13305,13.3941,37.3749,27.0807,0,104
145,13305,13.3941,37.3749,27.0807,3,104
145,13306,12.5568,37.3746,27.1598,2,102.8
145,13307,12.8841,36.9191,27.7226,1,103.571
145,12950,12.7042,37.7812,26.5149,1,104.857
145,13337,11.6775,37.5539,27.0001,1,101.429
145,13682,12.0231,37.1106,27.5734,1,102
145,13308,13.9131,36.9467,27.6313,2,103.333
145,13309,14.3476,37.3869,27.0395,1,102.833
145,13310,14.8734,36.9583,27.6372,1,102.5
145,13684,13.5242,36.4798,28.1685,1,99.3333
145,13685,14.4571,36.4909,28.1559,1,98.8333
145,12952,13.7768,37.7809,26.443,2,103.667
145,12951,13.2011,38.1452,25.8168,1,105.833
145,12953,14.2137,38.1465,25.7925,1,104.5
145,12954,14.8209,37.7953,26.4392,1,103.167
146,13307,12.8841,36.9191,27.7226,0,103.571
146,13307,12.8841,36.9191,27.7226,3,103.571
146,13306,12.5568,37.3746,27.1598,2,102.8
146,13305,13.3941,37.3749,27.0807,1,104
146,12950,12.7042,37.7812,26.5149,1,104.857
146,13337,11.6775,37.5539,27.0001,1,101.429
146,13682,12.0231,37.1106,27.5734,1,102
146,13308,13.9131,36.9467,27.6313,2,103.333
146,13309,14.3476,37.3869,27.0395,1,102.833
146,13310,14.8734,36.9583,27.6372,1,102.5
146,13684,13.5242,36.4798,28.1685,1,99.3333
146,13685,14.4571,36.4909,28.1559,1,98.8333
146,13681,11.8106,36.6258,28.1412,2,101.714
146,13680,11.1908,37.0939,27.6811,1,103.5
146,13679,10.7773,36.5882,28.2762,1,102.167
146,13683,12.6888,36.4583,28.2452,1,99.8
146,14015,11.2718,36.0013,28.7449,1,99.8571
146,14016,12.1621,36.1128,28.5947,1,98.8
147,13415,26.4503,3.70597,28.682,0,109.8
147,13415,26.4503,3.70597,28.682,3,109.8
147,13065,26.4568,3.40992,27.933,2,114.143
147,13044,25.9687,3.0993,27.2161,1,113.6
147,13045,25.5462,3.25244,27.7424,1,112.4
147,13046,26.7916,3.1411,27.1073,1,110.333
147,13066,27.4856,3.40457,27.7853,1,110.833
147,13414,25.5105,3.57895,28.5055,1,109
147,13416,27.2966,3.669,28.545,1,109
147,13763,26.0909,3.97538,29.2889,2,117.667
147,13762,25.159,3.94114,29.2548,1,119.667
147,13764,27.0603,3.97525,29.3075,1,116.833
147,14092,25.7635,4.36007,29.9642,1,114.833
147,14093,26.7386,4.32896,30.0169,1,116.833
148,13681,11.8106,36.6258,28.1412,0,101.714
148,13681,11.8106,36.6258,28.1412,3,101.714
148,13680,11.1908,37.0939,27.6811,2,103.5
148,13679,10.7773,36.5882,28.2762,1,102.167
148,13678,10.2523,37.0784,27.8059,1,105.5
148,13682,12.0231,37.1106,27.5734,1,102
